"gene"
"ENSG00000111206.13"
"ENSG00000186185.14"
"ENSG00000283199.3"
"ENSG00000165304.8"
"ENSG00000141756.19"
"ENSG00000130234.12"
"ENSG00000168032.10"
"ENSG00000135451.13"
"ENSG00000123485.12"
"ENSG00000165186.12"
"ENSG00000141682.12"
"ENSG00000147509.14"
"ENSG00000269353.1"
"ENSG00000143365.19"
"ENSG00000149328.15"
"ENSG00000259104.2"
"ENSG00000143819.12"
"ENSG00000248608.2"
"ENSG00000146122.17"
"ENSG00000111879.20"
"ENSG00000090889.12"
"ENSG00000086289.12"
"ENSG00000114812.13"
"ENSG00000163923.10"
"ENSG00000131080.15"
"ENSG00000175318.12"
"ENSG00000116106.12"
"ENSG00000024526.17"
"ENSG00000164741.15"
"ENSG00000148773.14"
"ENSG00000105523.3"
"ENSG00000092068.20"
"ENSG00000229155.1"
"ENSG00000147036.12"
"ENSG00000120129.6"
"ENSG00000175874.10"
"ENSG00000181409.14"
"ENSG00000006534.16"
"ENSG00000148082.10"
"ENSG00000197142.10"
"ENSG00000071539.14"
"ENSG00000066279.18"
"ENSG00000117724.13"
"ENSG00000171848.16"
"ENSG00000183049.13"
"ENSG00000126787.13"
"ENSG00000165084.16"
"ENSG00000065328.17"
"ENSG00000178999.13"
"ENSG00000120738.8"
"ENSG00000117650.13"
"ENSG00000236264.5"
"ENSG00000137709.10"
"ENSG00000143228.13"
"ENSG00000115525.18"
"ENSG00000250266.2"
"ENSG00000187398.12"
"ENSG00000283526.1"
"ENSG00000168389.18"
"ENSG00000285933.1"
"ENSG00000181634.8"
"ENSG00000107165.13"
"ENSG00000118402.6"
"ENSG00000142945.13"
"ENSG00000250978.5"
"ENSG00000259120.3"
"ENSG00000250786.2"
"ENSG00000204219.11"
"ENSG00000245694.10"
"ENSG00000244694.7"
"ENSG00000245848.3"
"ENSG00000110693.18"
"ENSG00000115163.15"
"ENSG00000085276.19"
"ENSG00000166816.15"
"ENSG00000135476.12"
"ENSG00000168077.14"
"ENSG00000109339.24"
"ENSG00000136457.10"
"ENSG00000171385.10"
"ENSG00000109805.10"
"ENSG00000151623.15"
"ENSG00000104044.16"
"ENSG00000189120.5"
"ENSG00000112164.6"
"ENSG00000161682.15"
"ENSG00000124406.16"
"ENSG00000069535.14"
"ENSG00000145569.6"
"ENSG00000008853.17"
"ENSG00000112742.10"
"ENSG00000138180.16"
"ENSG00000060656.20"
"ENSG00000143171.13"
"ENSG00000094804.12"
"ENSG00000226015.2"
"ENSG00000255874.2"
"ENSG00000171877.21"
"ENSG00000196352.16"
"ENSG00000132517.15"
"ENSG00000102934.10"
"ENSG00000118193.12"
"ENSG00000129195.16"
"ENSG00000236081.1"
"ENSG00000215915.10"
"ENSG00000100526.20"
"ENSG00000091262.16"
"ENSG00000146670.10"
"ENSG00000172348.15"
"ENSG00000213420.8"
"ENSG00000076716.9"
"ENSG00000124780.14"
"ENSG00000168405.17"
"ENSG00000111341.10"
"ENSG00000169750.9"
"ENSG00000109794.13"
"ENSG00000164879.7"
"ENSG00000174371.17"
"ENSG00000218357.3"
"ENSG00000081985.13"
"ENSG00000267123.7"
"ENSG00000187416.12"
"ENSG00000105889.16"
"ENSG00000287906.1"
"ENSG00000005073.6"
"ENSG00000145386.11"
"ENSG00000186603.6"
"ENSG00000237463.6"
"ENSG00000005187.12"
"ENSG00000105173.14"
"ENSG00000187244.12"
"ENSG00000101447.15"
"ENSG00000173727.12"
"ENSG00000189045.15"
"ENSG00000167900.12"
"ENSG00000234380.2"
"ENSG00000084628.10"
"ENSG00000227036.8"
"ENSG00000237649.8"
"ENSG00000035499.13"
"ENSG00000130988.13"
"ENSG00000143179.16"
"ENSG00000214944.9"
"ENSG00000170312.16"
"ENSG00000068650.18"
"ENSG00000227925.2"
"ENSG00000187479.8"
"ENSG00000165891.16"
"ENSG00000151090.20"
"ENSG00000176595.4"
"ENSG00000117407.17"
"ENSG00000080986.13"
"ENSG00000169679.15"
"ENSG00000105835.12"
"ENSG00000006740.17"
"ENSG00000093009.11"
"ENSG00000135245.10"
"ENSG00000067057.18"
"ENSG00000274173.1"
"ENSG00000121152.10"
"ENSG00000119655.11"
"ENSG00000109610.6"
"ENSG00000250722.6"
"ENSG00000068489.13"
"ENSG00000251493.5"
"ENSG00000133424.22"
"ENSG00000204740.11"
"ENSG00000111962.8"
"ENSG00000183856.11"
"ENSG00000169607.13"
"ENSG00000111665.12"
"ENSG00000152137.8"
"ENSG00000156970.13"
"ENSG00000205363.6"
"ENSG00000154839.10"
"ENSG00000154198.14"
"ENSG00000200033.1"
"ENSG00000060140.9"
"ENSG00000285373.2"
"ENSG00000246223.9"
"ENSG00000233221.7"
"ENSG00000180336.18"
"ENSG00000117834.13"
"ENSG00000072571.20"
"ENSG00000166979.13"
"ENSG00000170965.10"
"ENSG00000087586.18"
"ENSG00000137807.16"
"ENSG00000250328.6"
"ENSG00000076356.7"
"ENSG00000157456.8"
"ENSG00000158813.18"
"ENSG00000186193.9"
"ENSG00000105810.10"
"ENSG00000167103.12"
"ENSG00000265763.4"
"ENSG00000135119.15"
"ENSG00000149573.9"
"ENSG00000164109.14"
"ENSG00000144668.12"
"ENSG00000248905.10"
"ENSG00000101417.12"
"ENSG00000134057.15"
"ENSG00000136048.14"
"ENSG00000187840.5"
"ENSG00000273877.4"
"ENSG00000173621.9"
"ENSG00000125170.11"
"ENSG00000051341.14"
"ENSG00000182389.20"
"ENSG00000179094.16"
"ENSG00000167513.9"
"ENSG00000085741.13"
"ENSG00000174808.12"
"ENSG00000071967.12"
"ENSG00000242640.1"
"ENSG00000162591.16"
"ENSG00000164684.13"
"ENSG00000138778.13"
"ENSG00000084731.15"
"ENSG00000128016.7"
"ENSG00000166851.15"
"ENSG00000006118.15"
"ENSG00000108852.15"
"ENSG00000276043.5"
"ENSG00000174326.14"
"ENSG00000075218.19"
"ENSG00000127564.17"
"ENSG00000158352.16"
"ENSG00000173890.17"
"ENSG00000253227.2"
"ENSG00000134755.17"
"ENSG00000257894.2"
"ENSG00000008441.18"
"ENSG00000067191.16"
"ENSG00000166347.19"
"ENSG00000259417.3"
"ENSG00000179178.11"
"ENSG00000114805.18"
"ENSG00000286073.1"
"ENSG00000198478.8"
"ENSG00000102383.14"
"ENSG00000254363.6"
"ENSG00000271736.2"
"ENSG00000075702.18"
"ENSG00000111371.16"
"ENSG00000122035.7"
"ENSG00000159388.6"
"ENSG00000152527.14"
"ENSG00000204789.4"
"ENSG00000182983.15"
"ENSG00000287920.1"
"ENSG00000205403.13"
"ENSG00000164362.21"
"ENSG00000112984.12"
"ENSG00000239467.6"
"ENSG00000092853.14"
"ENSG00000049246.14"
"ENSG00000074416.14"
"ENSG00000163888.4"
"ENSG00000240859.3"
"ENSG00000164611.13"
"ENSG00000156049.7"
"ENSG00000076382.17"
"ENSG00000100558.9"
"ENSG00000185015.8"
"ENSG00000160957.14"
"ENSG00000151150.22"
"ENSG00000111859.17"
"ENSG00000112796.10"
"ENSG00000261949.6"
"ENSG00000137309.20"
"ENSG00000134690.11"
"ENSG00000205358.4"
"ENSG00000131153.9"
"ENSG00000260807.7"
"ENSG00000168646.13"
"ENSG00000142279.13"
"ENSG00000165480.16"
"ENSG00000157833.13"
"ENSG00000143127.13"
"ENSG00000154930.15"
"ENSG00000118276.11"
"ENSG00000131187.10"
"ENSG00000136425.14"
"ENSG00000183044.12"
"ENSG00000143869.7"
"ENSG00000177791.12"
"ENSG00000131018.24"
"ENSG00000176244.7"
"ENSG00000104490.18"
"ENSG00000101003.10"
"ENSG00000163701.19"
"ENSG00000189057.11"
"ENSG00000008311.15"
"ENSG00000124469.12"
"ENSG00000172232.10"
"ENSG00000184661.14"
"ENSG00000236699.9"
"ENSG00000230487.8"
"ENSG00000223764.2"
"ENSG00000155792.10"
"ENSG00000182263.14"
"ENSG00000006042.12"
"ENSG00000149212.12"
"ENSG00000077152.11"
"ENSG00000266010.2"
"ENSG00000157514.16"
"ENSG00000188372.15"
"ENSG00000197472.15"
"ENSG00000046604.13"
"ENSG00000141469.18"
"ENSG00000169169.15"
"ENSG00000171840.12"
"ENSG00000163072.16"
"ENSG00000108106.14"
"ENSG00000073111.14"
"ENSG00000149554.13"
"ENSG00000280399.1"
"ENSG00000114737.16"
"ENSG00000140534.14"
"ENSG00000168306.13"
"ENSG00000088826.18"
"ENSG00000102302.8"
"ENSG00000148158.17"
"ENSG00000182885.17"
"ENSG00000228203.7"
"ENSG00000171208.10"
"ENSG00000169258.7"
"ENSG00000127528.6"
"ENSG00000131941.8"
"ENSG00000165795.23"
"ENSG00000151332.19"
"ENSG00000188483.8"
"ENSG00000183379.9"
"ENSG00000226562.4"
"ENSG00000138675.16"
"ENSG00000158402.20"
"ENSG00000005513.10"
"ENSG00000085840.13"
"ENSG00000111247.15"
"ENSG00000138160.7"
"ENSG00000100504.17"
"ENSG00000165140.11"
"ENSG00000256340.8"
"ENSG00000116667.15"
"ENSG00000267374.2"
"ENSG00000154548.9"
"ENSG00000134508.12"
"ENSG00000267432.6"
"ENSG00000035664.11"
"ENSG00000140451.13"
"ENSG00000170190.16"
"ENSG00000163507.14"
"ENSG00000223561.7"
"ENSG00000173535.15"
"ENSG00000085999.13"
"ENSG00000140675.13"
"ENSG00000138821.13"
"ENSG00000163808.17"
"ENSG00000215458.8"
"ENSG00000170615.15"
"ENSG00000204334.7"
"ENSG00000164197.12"
"ENSG00000101412.13"
"ENSG00000133475.17"
"ENSG00000088881.21"
"ENSG00000105613.10"
"ENSG00000137812.20"
"ENSG00000177359.20"
"ENSG00000106689.11"
"ENSG00000102384.13"
"ENSG00000147872.10"
"ENSG00000196503.5"
"ENSG00000180318.4"
"ENSG00000169255.15"
"ENSG00000085465.13"
"ENSG00000136854.24"
"ENSG00000174307.7"
"ENSG00000139438.6"
"ENSG00000123975.5"
"ENSG00000262873.2"
"ENSG00000183840.7"
"ENSG00000196584.3"
"ENSG00000203760.9"
"ENSG00000241399.7"
"ENSG00000196502.12"
"ENSG00000102385.12"
"ENSG00000064042.18"
"ENSG00000139269.3"
"ENSG00000215105.4"
"ENSG00000137198.10"
"ENSG00000161888.11"
"ENSG00000055163.20"
"ENSG00000128849.11"
"ENSG00000165490.13"
"ENSG00000267296.2"
"ENSG00000108582.12"
"ENSG00000088305.18"
"ENSG00000120915.14"
"ENSG00000128311.14"
"ENSG00000158856.18"
"ENSG00000144642.22"
"ENSG00000122952.17"
"ENSG00000277496.1"
"ENSG00000091622.16"
"ENSG00000255462.1"
