"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","sig"
"ENSG00000162344.4",85.4006267108792,2.66661461271205,0.365627179683634,7.29326144467541,3.02540181336207e-13,1.10563170489417e-10,"FGF19","Up"
"ENSG00000137561.5",19.7905624651292,-1.48636576045114,0.204370120592606,-7.27291130494597,3.51821339255767e-13,1.27404102071947e-10,"TTPA","Down"
"ENSG00000168454.12",8.74321592661904,1.32848298037752,0.182795941889741,7.26757370346238,3.66001653430406e-13,1.3134513389862e-10,"TXNDC2","Up"
"ENSG00000267978.5",9.78746921320042,-4.92982016524698,0.67871318103217,-7.26348080900658,3.77253982837153e-13,1.34174421002992e-10,"MAGEA9B","Down"
"ENSG00000214578.5",16.0223878666041,-1.1211899085657,0.154587776572637,-7.25277207178716,4.08326910530727e-13,1.43940656230805e-10,"HMGN2P15","Down"
"ENSG00000116678.20",1013.42542714127,0.935610966195003,0.129153587781631,7.24417325345156,4.35084960588601e-13,1.48864227062205e-10,"LEPR","Not significant"
"ENSG00000126950.8",102.651637291321,1.26682769209728,0.174899726858522,7.24316564040162,4.38331022783651e-13,1.48864227062205e-10,"TMEM35A","Up"
"ENSG00000204936.10",208.21673086044,-1.6833155530496,0.232399362217258,-7.24320211978878,4.38213089299576e-13,1.48864227062205e-10,"CD177","Down"
"ENSG00000238269.9",6.43011862128488,-2.89926786775513,0.400321483693859,-7.24234892667492,4.40979534903353e-13,1.48864227062205e-10,"PAGE2B","Down"
"ENSG00000248837.7",6.37713044786618,-2.49979465634674,0.34500847301522,-7.24560366445396,4.30517343798586e-13,1.48864227062205e-10,"AC097512.1","Down"
"ENSG00000266602.2",31.3290726907173,-2.36086744446139,0.32639165157083,-7.23323477515189,4.71623032490097e-13,1.5787085610261e-10,"AP005262.1","Down"
"ENSG00000154305.18",4404.25248515878,0.405498213483392,0.0560917462906666,7.22919574266963,4.85862716929727e-13,1.61282128884823e-10,"MIA3","Not significant"
"ENSG00000112246.10",15.4678038893625,-2.49618242340478,0.345820969562011,-7.21813494007099,5.27054044030243e-13,1.73509675949593e-10,"SIM1","Down"
"ENSG00000196368.5",51.6130071921724,-1.13489328545633,0.157348572288564,-7.21260618351868,5.48909958265004e-13,1.79223600635477e-10,"NUDT11","Down"
"ENSG00000112041.13",11.3049773603936,-1.08915611073926,0.151045710880619,-7.21077152333101,5.5635738180023e-13,1.8017837354984e-10,"TULP1","Down"
"ENSG00000056487.16",9.87696821867777,-1.54050638357764,0.21380768752912,-7.20510287249532,5.80000445968452e-13,1.86320465844414e-10,"PHF21B","Down"
"ENSG00000197291.9",51.4934482199658,-1.1095907334546,0.154148649022993,-7.19818655880073,6.10186220122396e-13,1.94449263138844e-10,"RAMP2-AS1","Down"
"ENSG00000149488.13",13.9656505488341,-1.27560509756465,0.177248944565554,-7.19668656245724,6.16933575784349e-13,1.95039143315823e-10,"TMC2","Down"
"ENSG00000279770.1",1.98798134267547,-2.54071096169783,0.353462652999791,-7.18806057764562,6.57181055632857e-13,2.06127166693537e-10,"LINC00552","Down"
"ENSG00000137463.5",8.87490984681906,-1.17768811145344,0.164160534005491,-7.17400268333704,7.283618175432e-13,2.24911353798572e-10,"MGARP","Down"
"ENSG00000139292.13",181.499380159318,-1.6108586786285,0.224534494060131,-7.17421474758845,7.27233817772658e-13,2.24911353798572e-10,"LGR5","Down"
"ENSG00000225606.1",7.00327312623423,1.41633552221943,0.197638401408265,7.16629719795035,7.70534043473558e-13,2.36103485290198e-10,"AC005281.1","Up"
"ENSG00000259828.1",29.1525809570315,-2.13784508309672,0.298522772359583,-7.1614137380501,7.9849254008417e-13,2.42802685814602e-10,"AL355596.1","Down"
"ENSG00000287684.1",13.6796108471064,1.38799616735134,0.19392836433522,7.15726228140655,8.23041383816395e-13,2.48371443052593e-10,"AL392172.1","Up"
"ENSG00000003987.14",285.427495469624,1.32385553031662,0.1850774661121,7.15298063090389,8.49135898994579e-13,2.54319393989098e-10,"MTMR7","Up"
"ENSG00000267475.1",66.2342810572147,-0.789853651293072,0.110704838882983,-7.13477079468914,9.69485730975741e-13,2.88197720952893e-10,"AC008736.1","Not significant"
"ENSG00000228835.1",1.50641328058569,-2.37383120053756,0.333658933958175,-7.11454410159786,1.12283362394006e-12,3.31310774637247e-10,"AC012123.1","Down"
"ENSG00000165462.5",2.20143898010675,-3.09705037002551,0.435541538008344,-7.11080367715967,1.15369152514522e-12,3.37912854504667e-10,"PHOX2A","Down"
"ENSG00000139445.18",20.9596308432806,-2.05026538615248,0.288474310531628,-7.10727198679859,1.18359045450026e-12,3.44139723828931e-10,"FOXN4","Down"
"ENSG00000105255.11",42.4656502508964,-1.2260956012225,0.172591419042486,-7.10403569322691,1.21165541467417e-12,3.4974696947921e-10,"FSD1","Down"
"ENSG00000165349.12",4.57330415725653,-1.74786546006461,0.246362212806131,-7.09469784410504,1.29634400773071e-12,3.71500483481619e-10,"SLC7A3","Down"
"ENSG00000174469.23",356.461743227539,-1.6786898739131,0.236885717424018,-7.0864967806746,1.37549414816463e-12,3.88591729772977e-10,"CNTNAP2","Down"
"ENSG00000225127.3",1.32815960153592,-2.44340834068912,0.34479399725992,-7.08657447666402,1.37472249142972e-12,3.88591729772977e-10,"LINC00237","Down"
"ENSG00000165643.11",6.98519835501385,-2.43650687317816,0.343918380174057,-7.08454974678889,1.39497096163519e-12,3.89011276226769e-10,"SOHLH1","Down"
"ENSG00000253301.6",8.58579264702341,-2.54217056620158,0.358840785454196,-7.08439695054138,1.39651083246543e-12,3.89011276226769e-10,"LINC01606","Down"
"ENSG00000068985.5",13.7628072431889,-3.97482204137786,0.561528243630453,-7.07857901443997,1.45640077766876e-12,4.0287686512262e-10,"PAGE1","Down"
"ENSG00000170162.14",6.45413955334248,-3.55327733320837,0.502664711931814,-7.06888160012786,1.56187335142127e-12,4.2907353848631e-10,"VGLL2","Down"
"ENSG00000122133.17",4196.4091196915,2.20874301320017,0.312880278433732,7.05938713765233,1.67238544661488e-12,4.56286314249707e-10,"PAEP","Up"
"ENSG00000116106.12",1314.70910603385,0.836994336523805,0.118672667202478,7.05296641808629,1.75143132337901e-12,4.74602145139315e-10,"EPHA4","Not significant"
